InstanceType,vCPUs,MemoryGiB,AcceleratorName,AcceleratorCount,GpuInfo,Region,AvailabilityZone,Price,SpotPrice
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-northeast3,asia-northeast3-c,12.14861,4.03582
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-south1,asia-south1-c,9.83846,5.0829
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-southeast1,asia-southeast1-b,11.67088,6.5961
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-southeast1,asia-southeast1-c,11.67088,6.5961
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,australia-southeast2,australia-southeast2-b,12.29808,1.11446
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west2,europe-west2-b,10.78447,1.06891
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west3,europe-west3-a,11.16287,6.69718
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west3,europe-west3-c,11.16287,6.69718
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west4,europe-west4-b,9.93306,4.92232
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west4,europe-west4-c,9.93306,4.92232
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west9,europe-west9-c,10.97367,3.12354
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,northamerica-northeast2,northamerica-northeast2-c,10.41647,2.27282
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-central1,us-central1-a,9.46006,5.3924
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-central1,us-central1-b,9.46006,5.3924
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-central1,us-central1-c,9.46006,5.3924
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east4,us-east4-a,9.46006,5.14238
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east4,us-east4-b,9.46006,5.14238
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east4,us-east4-c,9.46006,5.14238
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east5,us-east5-a,10.65487,4.77963
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-west1,us-west1-a,9.46006,5.3924
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-west1,us-west1-b,9.46006,5.3924
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-west4,us-west4-a,10.65487,4.56539
a3-highgpu-1g,26.0,234.0,,,,asia-east1,asia-east1-c,1.36923,0.73676
a3-highgpu-1g,26.0,234.0,,,,asia-northeast1,asia-northeast1-b,1.51858,0.24913
a3-highgpu-1g,26.0,234.0,,,,asia-northeast1,asia-northeast1-c,1.51858,0.24913
a3-highgpu-1g,26.0,234.0,,,,asia-northeast3,asia-northeast3-c,1.51858,0.50448
a3-highgpu-1g,26.0,234.0,,,,asia-south1,asia-south1-b,1.22981,0.63536
a3-highgpu-1g,26.0,234.0,,,,asia-south1,asia-south1-c,1.22981,0.63536
a3-highgpu-1g,26.0,234.0,,,,asia-south2,asia-south2-b,1.42031,0.39367
a3-highgpu-1g,26.0,234.0,,,,asia-southeast1,asia-southeast1-b,1.45886,0.82451
a3-highgpu-1g,26.0,234.0,,,,asia-southeast1,asia-southeast1-c,1.45886,0.82451
a3-highgpu-1g,26.0,234.0,,,,australia-southeast1,australia-southeast1-c,1.47813,0.35152
a3-highgpu-1g,26.0,234.0,,,,australia-southeast2,australia-southeast2-b,1.53726,0.13931
a3-highgpu-1g,26.0,234.0,,,,europe-north1,europe-north1-c,1.30206,0.11726
a3-highgpu-1g,26.0,234.0,,,,europe-west1,europe-west1-b,1.30206,0.61108
a3-highgpu-1g,26.0,234.0,,,,europe-west1,europe-west1-c,1.30206,0.61108
a3-highgpu-1g,26.0,234.0,,,,europe-west2,europe-west2-b,1.34806,0.13361
a3-highgpu-1g,26.0,234.0,,,,europe-west2,europe-west2-c,1.34806,0.13361
a3-highgpu-1g,26.0,234.0,,,,europe-west3,europe-west3-a,1.39536,0.83715
a3-highgpu-1g,26.0,234.0,,,,europe-west3,europe-west3-c,1.39536,0.83715
a3-highgpu-1g,26.0,234.0,,,,europe-west4,europe-west4-b,1.24163,0.61529
a3-highgpu-1g,26.0,234.0,,,,europe-west4,europe-west4-c,1.24163,0.61529
a3-highgpu-1g,26.0,234.0,,,,europe-west9,europe-west9-c,1.37171,0.39044
a3-highgpu-1g,26.0,234.0,,,,us-central1,us-central1-a,1.18251,0.67405
a3-highgpu-1g,26.0,234.0,,,,us-central1,us-central1-b,1.18251,0.67405
a3-highgpu-1g,26.0,234.0,,,,us-central1,us-central1-c,1.18251,0.67405
a3-highgpu-1g,26.0,234.0,,,,us-east4,us-east4-a,1.18251,0.6428
a3-highgpu-1g,26.0,234.0,,,,us-east4,us-east4-b,1.18251,0.6428
a3-highgpu-1g,26.0,234.0,,,,us-east4,us-east4-c,1.18251,0.6428
a3-highgpu-1g,26.0,234.0,,,,us-east5,us-east5-a,1.33186,0.59745
a3-highgpu-1g,26.0,234.0,,,,us-west1,us-west1-a,1.18251,0.67405
a3-highgpu-1g,26.0,234.0,,,,us-west1,us-west1-b,1.18251,0.67405
a3-highgpu-1g,26.0,234.0,,,,us-west4,us-west4-a,1.33186,0.57067
a3-highgpu-2g,52.0,468.0,,,,asia-east1,asia-east1-c,2.73845,1.47352
a3-highgpu-2g,52.0,468.0,,,,asia-northeast1,asia-northeast1-b,3.03715,0.49826
a3-highgpu-2g,52.0,468.0,,,,asia-northeast1,asia-northeast1-c,3.03715,0.49826
a3-highgpu-2g,52.0,468.0,,,,asia-northeast3,asia-northeast3-c,3.03715,1.00896
a3-highgpu-2g,52.0,468.0,,,,asia-south1,asia-south1-b,2.45962,1.27072
a3-highgpu-2g,52.0,468.0,,,,asia-south1,asia-south1-c,2.45962,1.27072
a3-highgpu-2g,52.0,468.0,,,,asia-south2,asia-south2-b,2.84062,0.78733
a3-highgpu-2g,52.0,468.0,,,,asia-southeast1,asia-southeast1-b,2.91772,1.64902
a3-highgpu-2g,52.0,468.0,,,,asia-southeast1,asia-southeast1-c,2.91772,1.64902
a3-highgpu-2g,52.0,468.0,,,,australia-southeast1,australia-southeast1-c,2.95627,0.70304
a3-highgpu-2g,52.0,468.0,,,,australia-southeast2,australia-southeast2-b,3.07452,0.27862
a3-highgpu-2g,52.0,468.0,,,,europe-north1,europe-north1-c,2.60412,0.23452
a3-highgpu-2g,52.0,468.0,,,,europe-west1,europe-west1-b,2.60412,1.22216
a3-highgpu-2g,52.0,468.0,,,,europe-west1,europe-west1-c,2.60412,1.22216
a3-highgpu-2g,52.0,468.0,,,,europe-west2,europe-west2-b,2.69612,0.26723
a3-highgpu-2g,52.0,468.0,,,,europe-west2,europe-west2-c,2.69612,0.26723
a3-highgpu-2g,52.0,468.0,,,,europe-west3,europe-west3-a,2.79072,1.6743
a3-highgpu-2g,52.0,468.0,,,,europe-west3,europe-west3-c,2.79072,1.6743
a3-highgpu-2g,52.0,468.0,,,,europe-west4,europe-west4-b,2.48327,1.23058
a3-highgpu-2g,52.0,468.0,,,,europe-west4,europe-west4-c,2.48327,1.23058
a3-highgpu-2g,52.0,468.0,,,,europe-west9,europe-west9-c,2.74342,0.78088
a3-highgpu-2g,52.0,468.0,,,,us-central1,us-central1-a,2.36502,1.3481
a3-highgpu-2g,52.0,468.0,,,,us-central1,us-central1-b,2.36502,1.3481
a3-highgpu-2g,52.0,468.0,,,,us-central1,us-central1-c,2.36502,1.3481
a3-highgpu-2g,52.0,468.0,,,,us-east4,us-east4-a,2.36502,1.2856
a3-highgpu-2g,52.0,468.0,,,,us-east4,us-east4-b,2.36502,1.2856
a3-highgpu-2g,52.0,468.0,,,,us-east4,us-east4-c,2.36502,1.2856
a3-highgpu-2g,52.0,468.0,,,,us-east5,us-east5-a,2.66372,1.19491
a3-highgpu-2g,52.0,468.0,,,,us-west1,us-west1-a,2.36502,1.3481
a3-highgpu-2g,52.0,468.0,,,,us-west1,us-west1-b,2.36502,1.3481
a3-highgpu-2g,52.0,468.0,,,,us-west4,us-west4-a,2.66372,1.14135
a3-highgpu-4g,104.0,936.0,,,,asia-east1,asia-east1-c,5.4769,2.94705
a3-highgpu-4g,104.0,936.0,,,,asia-northeast1,asia-northeast1-b,6.07431,0.99653
a3-highgpu-4g,104.0,936.0,,,,asia-northeast1,asia-northeast1-c,6.07431,0.99653
a3-highgpu-4g,104.0,936.0,,,,asia-northeast3,asia-northeast3-c,6.07431,2.01791
a3-highgpu-4g,104.0,936.0,,,,asia-south1,asia-south1-b,4.91923,2.54145
a3-highgpu-4g,104.0,936.0,,,,asia-south1,asia-south1-c,4.91923,2.54145
a3-highgpu-4g,104.0,936.0,,,,asia-south2,asia-south2-b,5.68124,1.57466
a3-highgpu-4g,104.0,936.0,,,,asia-southeast1,asia-southeast1-b,5.83544,3.29805
a3-highgpu-4g,104.0,936.0,,,,asia-southeast1,asia-southeast1-c,5.83544,3.29805
a3-highgpu-4g,104.0,936.0,,,,australia-southeast1,australia-southeast1-c,5.91254,1.40608
a3-highgpu-4g,104.0,936.0,,,,australia-southeast2,australia-southeast2-b,6.14904,0.55723
a3-highgpu-4g,104.0,936.0,,,,europe-north1,europe-north1-c,5.20824,0.46904
a3-highgpu-4g,104.0,936.0,,,,europe-west1,europe-west1-b,5.20824,2.44431
a3-highgpu-4g,104.0,936.0,,,,europe-west1,europe-west1-c,5.20824,2.44431
a3-highgpu-4g,104.0,936.0,,,,europe-west2,europe-west2-b,5.39223,0.53446
a3-highgpu-4g,104.0,936.0,,,,europe-west2,europe-west2-c,5.39223,0.53446
a3-highgpu-4g,104.0,936.0,,,,europe-west3,europe-west3-a,5.58144,3.34859
a3-highgpu-4g,104.0,936.0,,,,europe-west3,europe-west3-c,5.58144,3.34859
a3-highgpu-4g,104.0,936.0,,,,europe-west4,europe-west4-b,4.96653,2.46116
a3-highgpu-4g,104.0,936.0,,,,europe-west4,europe-west4-c,4.96653,2.46116
a3-highgpu-4g,104.0,936.0,,,,europe-west9,europe-west9-c,5.48683,1.56177
a3-highgpu-4g,104.0,936.0,,,,us-central1,us-central1-a,4.73003,2.6962
a3-highgpu-4g,104.0,936.0,,,,us-central1,us-central1-b,4.73003,2.6962
a3-highgpu-4g,104.0,936.0,,,,us-central1,us-central1-c,4.73003,2.6962
a3-highgpu-4g,104.0,936.0,,,,us-east4,us-east4-a,4.73003,2.57119
a3-highgpu-4g,104.0,936.0,,,,us-east4,us-east4-b,4.73003,2.57119
a3-highgpu-4g,104.0,936.0,,,,us-east4,us-east4-c,4.73003,2.57119
a3-highgpu-4g,104.0,936.0,,,,us-east5,us-east5-a,5.32743,2.38982
a3-highgpu-4g,104.0,936.0,,,,us-west1,us-west1-a,4.73003,2.6962
a3-highgpu-4g,104.0,936.0,,,,us-west1,us-west1-b,4.73003,2.6962
a3-highgpu-4g,104.0,936.0,,,,us-west4,us-west4-a,5.32743,2.2827
a3-highgpu-8g,208.0,1872.0,,,,asia-east1,asia-east1-c,10.95381,5.8941
a3-highgpu-8g,208.0,1872.0,,,,asia-northeast1,asia-northeast1-b,12.14861,1.99306
a3-highgpu-8g,208.0,1872.0,,,,asia-northeast1,asia-northeast1-c,12.14861,1.99306
a3-highgpu-8g,208.0,1872.0,,,,asia-northeast3,asia-northeast3-c,12.14861,4.03582
a3-highgpu-8g,208.0,1872.0,,,,asia-south1,asia-south1-b,9.83846,5.0829
a3-highgpu-8g,208.0,1872.0,,,,asia-south1,asia-south1-c,9.83846,5.0829
a3-highgpu-8g,208.0,1872.0,,,,asia-south2,asia-south2-b,11.36248,3.14933
a3-highgpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-b,11.67088,6.5961
a3-highgpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-c,11.67088,6.5961
a3-highgpu-8g,208.0,1872.0,,,,australia-southeast1,australia-southeast1-c,11.82508,2.81216
a3-highgpu-8g,208.0,1872.0,,,,australia-southeast2,australia-southeast2-b,12.29808,1.11446
a3-highgpu-8g,208.0,1872.0,,,,europe-north1,europe-north1-c,10.41647,0.93808
a3-highgpu-8g,208.0,1872.0,,,,europe-west1,europe-west1-b,10.41647,4.88862
a3-highgpu-8g,208.0,1872.0,,,,europe-west1,europe-west1-c,10.41647,4.88862
a3-highgpu-8g,208.0,1872.0,,,,europe-west2,europe-west2-b,10.78447,1.06891
a3-highgpu-8g,208.0,1872.0,,,,europe-west2,europe-west2-c,10.78447,1.06891
a3-highgpu-8g,208.0,1872.0,,,,europe-west3,europe-west3-a,11.16287,6.69718
a3-highgpu-8g,208.0,1872.0,,,,europe-west3,europe-west3-c,11.16287,6.69718
a3-highgpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-b,9.93306,4.92232
a3-highgpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-c,9.93306,4.92232
a3-highgpu-8g,208.0,1872.0,,,,europe-west9,europe-west9-c,10.97367,3.12354
a3-highgpu-8g,208.0,1872.0,,,,us-central1,us-central1-a,9.46006,5.3924
a3-highgpu-8g,208.0,1872.0,,,,us-central1,us-central1-b,9.46006,5.3924
a3-highgpu-8g,208.0,1872.0,,,,us-central1,us-central1-c,9.46006,5.3924
a3-highgpu-8g,208.0,1872.0,,,,us-east4,us-east4-a,9.46006,5.14238
a3-highgpu-8g,208.0,1872.0,,,,us-east4,us-east4-b,9.46006,5.14238
a3-highgpu-8g,208.0,1872.0,,,,us-east4,us-east4-c,9.46006,5.14238
a3-highgpu-8g,208.0,1872.0,,,,us-east5,us-east5-a,10.65487,4.77963
a3-highgpu-8g,208.0,1872.0,,,,us-west1,us-west1-a,9.46006,5.3924
a3-highgpu-8g,208.0,1872.0,,,,us-west1,us-west1-b,9.46006,5.3924
a3-highgpu-8g,208.0,1872.0,,,,us-west4,us-west4-a,10.65487,4.56539
a3-megagpu-8g,208.0,1872.0,,,,asia-east1,asia-east1-c,10.95381,5.8941
a3-megagpu-8g,208.0,1872.0,,,,asia-northeast1,asia-northeast1-b,12.14861,1.99306
a3-megagpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-b,11.67088,6.5961
a3-megagpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-c,11.67088,6.5961
a3-megagpu-8g,208.0,1872.0,,,,australia-southeast1,australia-southeast1-c,11.82508,2.81216
a3-megagpu-8g,208.0,1872.0,,,,europe-north1,europe-north1-c,10.41647,0.93808
a3-megagpu-8g,208.0,1872.0,,,,europe-west1,europe-west1-b,10.41647,4.88862
a3-megagpu-8g,208.0,1872.0,,,,europe-west1,europe-west1-c,10.41647,4.88862
a3-megagpu-8g,208.0,1872.0,,,,europe-west3,europe-west3-c,11.16287,6.69718
